query_id,corpus_id
qd4982518,dd4bf84f0
qd4982518,dd4c4fb38
qd4982518,dd4ba3af4
qd4982518,dd4c4f7aa
qd4982518,dd4b9f7f6
qd4982518,dd4b89cbc
qd4982518,dd4b87d18
qd4982518,dd4bbdb16
qd4982518,dd4bb5506
qd4982518,dd4b88920
qd49795a8,dd4979602
qd49795a8,dd4befb5c
qd49795a8,dd4c05bc8
qd49795a8,dd497d504
qd49795a8,dd4b9e8ce
qd49795a8,dd4c4b0a6
qd49795a8,dd4c3cc86
qd49795a8,dd4bd7b9c
qd49795a8,dd4c4cf78
qd49795a8,dd4b954d6
qd496f724,dd4c648e4
qd496f724,dd496f77e
qd496f724,dd4ba9f94
qd496f724,dd4c544d0
qd496f724,dd4b9a08a
qd496f724,dd4bc3dea
qd496f724,dd4b9306e
qd496f724,dd4ba4e36
qd496f724,dd4c4a566
qd496f724,dd4b94ff4
qd496f102,dd4bde26c
qd496f102,dd496f152
qd496f102,dd4c043ae
qd496f102,dd4ba111e
qd496f102,dd4b985b4
qd496f102,dd4bf791a
qd496f102,dd4ba508e
qd496f102,dd4972226
qd496f102,dd4c5937c
qd496f102,dd4bc9542
qd496f918,dd496f968
qd496f918,dd4bbbab4
qd496f918,dd4c229ee
qd496f918,dd4ba898c
qd496f918,dd4baf534
qd496f918,dd4c60bae
qd496f918,dd4ba0908
qd496f918,dd4ba5c0a
qd496f918,dd4c04c14
qd496f918,dd4c00844
qd49859fc,dd49816a4
qd49859fc,dd4c066e0
qd49859fc,dd4c4ca28
qd49859fc,dd4c0748c
qd49859fc,dd4b87c00
qd49859fc,dd4b9d19a
qd49859fc,dd4be9d60
qd49859fc,dd4c417e0
qd49859fc,dd4b9fe5e
qd49859fc,dd4bb6870
qd4981d2a,dd497f5e8
qd4981d2a,dd4c64272
qd4981d2a,dd496ed24
qd4981d2a,dd4bdca34
qd4981d2a,dd4c1e9ca
qd4981d2a,dd4be5b20
qd4981d2a,dd4c29a96
qd4981d2a,dd4bde4e2
qd4981d2a,dd4b905bc
qd4981d2a,dd4c55682
qd497d4aa,dd4979602
qd497d4aa,dd4b9e8ce
qd497d4aa,dd4c05bc8
qd497d4aa,dd4befb5c
qd497d4aa,dd4c4b0a6
qd497d4aa,dd4c3cc86
qd497d4aa,dd497d504
qd497d4aa,dd4bd7b9c
qd497d4aa,dd4c1fa00
qd497d4aa,dd4c4cf78
qd497e0ee,dd497e134
qd497e0ee,dd4be409a
qd497e0ee,dd4c5f498
qd497e0ee,dd4bb7e1e
qd497e0ee,dd4bcce18
qd497e0ee,dd4c31dd6
qd497e0ee,dd4be0184
qd497e0ee,dd4bd4532
qd497e0ee,dd4970098
qd497e0ee,dd4bb3b48
qd49850c4,dd4c41a88
qd49850c4,dd4c4bc68
