query_id,corpus_id
q4aa0b116,d4aa0b1f2
q4aa0b116,d4aa0a9e6
q4aa0b116,d4aa0a52c
q4aa0b116,d4aa1afee
q4aa0b116,d4aa18e92
q4aa0b116,d4aa10314
q4aa0b116,d4aa0a7d4
q4aa0b116,d4aa09b4a
q4aa0b116,d4aa124fc
q4aa0b116,d4aa10922
q4aa0a48c,d4aa0a52c
q4aa0a48c,d4aa0a9e6
q4aa0a48c,d4aa0b1f2
q4aa0a48c,d4aa1afee
q4aa0a48c,d4aa18e92
q4aa0a48c,d4aa10314
q4aa0a48c,d4aa0985c
q4aa0a48c,d4aa09b4a
q4aa0a48c,d4aa18744
q4aa0a48c,d4aa079c6
q4aa0aeb4,d4aa0af90
q4aa0aeb4,d4aa0abd0
q4aa0aeb4,d4aa01440
q4aa0aeb4,d4aa05ebe
q4aa0aeb4,d4aa124fc
q4aa0aeb4,d4aa01288
q4aa0aeb4,d4aa08ad8
q4aa0aeb4,d4aa007c0
q4aa0aeb4,d4aa00b94
q4aa0aeb4,d4aa197ca
q4aa05fa4,d4aa04474
q4aa05fa4,d4aa005d6
q4aa05fa4,d4aa075a2
q4aa05fa4,d4aa197ca
q4aa05fa4,d4aa124fc
q4aa05fa4,d4aa06030
q4aa05fa4,d4aa18744
q4aa05fa4,d4aa05ebe
q4aa05fa4,d4aa01cf6
q4aa05fa4,d4aa01440
q4aa092f8,d4aa093e8
q4aa092f8,d4aa09744
q4aa092f8,d4a9ffd70
q4aa092f8,d4aa09172
q4aa092f8,d4aa110e8
q4aa092f8,d4aa1530a
q4aa092f8,d4aa18e92
q4aa092f8,d4aa18744
q4aa092f8,d4aa06da0
q4aa092f8,d4aa005d6
q4aa06580,d4aa067ba
q4aa06580,d4aa0660c
q4aa06580,d4aa06a44
q4aa06580,d4aa087cc
q4aa06580,d4aa19d7e
q4aa06580,d4aa18744
q4aa06580,d4aa0550e
q4aa06580,d4aa068fa
q4aa06580,d4aa07336
q4aa06580,d4aa11cbe
q4aa06cf6,d4aa06da0
q4aa06cf6,d4aa18744
q4aa06cf6,d4aa197ca
q4aa06cf6,d4aa0550e
q4aa06cf6,d4aa19d7e
q4aa06cf6,d4aa05be4
q4aa06cf6,d4aa05ebe
q4aa06cf6,d4aa0660c
q4aa06cf6,d4a9fff3c
q4aa06cf6,d4aa124fc
q4aa0090a,d4aa00978
q4aa0090a,d4aa00b94
q4aa0090a,d4aa01288
q4aa0090a,d4aa007c0
q4aa0090a,d4aa01b7a
q4aa0090a,d4aa04474
q4aa0090a,d4aa05be4
q4aa0090a,d4aa005d6
q4aa0090a,d4aa01cf6
q4aa0090a,d4aa01440
q4aa07d2c,d4aa07db8
q4aa07d2c,d4aa068fa
q4aa07d2c,d4aa08c36
q4aa07d2c,d4aa04e60
q4aa07d2c,d4aa19d7e
q4aa07d2c,d4aa07b56
q4aa07d2c,d4aa11cbe
q4aa07d2c,d4aa05ebe
q4aa07d2c,d4aa07714
q4aa07d2c,d4aa05306
q4aa09e9c,d4aa09f6e
q4aa09e9c,d4aa113f4
q4aa09e9c,d4aa110e8
q4aa09e9c,d4aa10cc4
q4aa09e9c,d4aa18e92
q4aa09e9c,d4aa1afee
q4aa09e9c,d4aa000e0
q4aa09e9c,d4aa08fa6
q4aa09e9c,d4aa1530a
q4aa09e9c,d4aa124fc
q4aa097bc,d4aa0985c
q4aa097bc,d4aa1afee
q4aa097bc,d4aa000e0
q4aa097bc,d4aa18e92
q4aa097bc,d4aa124fc
q4aa097bc,d4aa00b94
q4aa097bc,d4aa084de
q4aa097bc,d4aa18744
q4aa097bc,d4aa067ba
q4aa097bc,d4aa197ca
q4aa01b02,d4aa01b7a
q4aa01b02,d4aa00978
q4aa01b02,d4aa01288
q4aa01b02,d4aa00b94
q4aa01b02,d4aa01440
q4aa01b02,d4aa197ca
q4aa01b02,d4aa05be4
q4aa01b02,d4aa08ad8
q4aa01b02,d4aa04834
q4aa01b02,d4aa19d7e
q4aa05e14,d4aa05ebe
q4aa05e14,d4aa04e60
q4aa05e14,d4aa08ad8
q4aa05e14,d4aa10922
q4aa05e14,d4aa0550e
q4aa05e14,d4aa1530a
q4aa05e14,d4aa07b56
q4aa05e14,d4aa124fc
q4aa05e14,d4aa068fa
q4aa05e14,d4aa0822c
q4aa05b44,d4aa05be4
q4aa05b44,d4aa11cbe
q4aa05b44,d4aa079c6
q4aa05b44,d4aa197ca
q4aa05b44,d4aa0660c
q4aa05b44,d4aa19d7e
q4aa05b44,d4aa05662
q4aa05b44,d4aa07b56
q4aa05b44,d4aa08c36
q4aa05b44,d4aa18744
q4aa089e8,d4aa08ad8
q4aa089e8,d4aa04e60
q4aa089e8,d4aa124fc
q4aa089e8,d4aa11cbe
q4aa089e8,d4aa075a2
q4aa089e8,d4aa087cc
q4aa089e8,d4aa0550e
q4aa089e8,d4aa1530a
q4aa089e8,d4aa079c6
q4aa089e8,d4aa19d7e
q4aa01c7e,d4aa01cf6
q4aa01c7e,d4aa01288
q4aa01c7e,d4aa01b7a
q4aa01c7e,d4aa06030
q4aa01c7e,d4aa00b94
q4aa01c7e,d4aa005d6
q4aa01c7e,d4aa01440
q4aa01c7e,d4aa007c0
q4aa01c7e,d4aa01a12
q4aa01c7e,d4aa05be4
q4aa10404,d4aa0a9e6
q4aa10404,d4aa18e92
q4aa10404,d4aa0b1f2
q4aa10404,d4aa1afee
q4aa10404,d4aa0a52c
q4aa10404,d4aa09b4a
q4aa10404,d4aa10314
q4aa10404,d4aa124fc
q4aa10404,d4aa0a7d4
q4aa10404,d4aa10922
q4aa069c2,d4aa06a44
q4aa069c2,d4aa06468
q4aa069c2,d4aa087cc
q4aa069c2,d4aa05306
q4aa069c2,d4aa09172
q4aa069c2,d4aa07b56
q4aa069c2,d4aa0550e
q4aa069c2,d4aa08ad8
q4aa069c2,d4aa124fc
